x,y,color
372.98185667548154,473.264745115986,3
387.3634400918438,480.96514905250933,3
389.52930985458374,488.4120225021436,3
380.6804565676788,478.05958551863364,3
378.99753823866376,480.277886443551,3
388.0702862896795,480.33113676506565,3
379.12426196791574,475.30630819465824,3
364.56847246620896,481.9790743528444,3
382.95035821516956,480.56676049110894,3
381.21169350210516,476.8118675299805,3
388.3843308186319,472.6844590464228,3
376.2697153079611,473.5254377857763,3
382.7123268343456,466.8074657315561,3
359.6322343887876,472.14120366519325,3
383.86877713238846,489.90374965782746,3
366.9813937501471,488.82097618605627,3
367.8084055394011,477.6483938107579,3
362.76722303999344,488.54520682287483,3
384.39783174279887,484.4089345936156,3
367.1380576614095,483.7219608590738,3
384.03863623962405,468.0941077240875,3
384.6629774850414,473.92204509400966,3
383.5915373661989,484.1466544363289,3
368.14685042515435,473.31830435067417,3
359.4169853622119,461.1568926698675,3
362.95075904400534,472.9803730730773,3
362.39298280097074,473.0765385829056,3
361.75036359582555,463.55717335730264,3
376.1571190979655,482.5954134771697,3
377.96426633437113,478.23384715338517,3
368.6248331885436,477.4414214742013,3
379.82393546299556,473.93383946890634,3
374.6046289112241,475.4629490367772,3
374.19807082467736,467.8665074611603,3
372.2078088028212,467.72315307256946,3
362.0799541864109,461.9730964727733,3
356.3648550578767,471.64457362783185,3
352.6047418577706,461.44521043343997,3
374.1156096778244,475.66326349360463,3
377.40112288053956,460.9083506217641,3
353.10905004014865,474.4549282849106,3
354.19759889786485,464.58498368768784,3
352.01624288799906,470.8770315221003,3
377.22854009405364,467.68017776140016,3
371.3919751569852,477.34458805705486,3
352.5466313174431,464.12785813695183,3
375.1851096904718,479.49891742319056,3
349.76519832455836,453.4724265427348,3
359.50300690643576,449.22363788144827,3
347.8859231897427,468.38690590586384,3
348.48297349724436,467.6560442057085,3
367.63070281711475,447.9138217246873,3
354.62364024317196,446.8966450190568,3
350.41556281610394,455.0192261091013,3
369.395049096562,471.5080874716441,3
349.8906098935954,471.5515260022603,3
355.9779041771465,455.4478616141262,3
349.44185881755936,472.62624751903155,3
365.43665771102235,450.44512309352035,3
363.882476930088,454.5951998923451,3
339.6415796734628,460.59489038069484,3
355.3901353403153,462.5807316151361,3
344.9816330127566,451.6314991327594,3
351.612484727772,465.78340267962204,3
345.37073084107584,450.94853120139317,3
362.8260214823664,464.13749545982523,3
359.55846724904364,458.83240903061676,3
345.0099926186284,465.37454241051506,3
351.3865402763031,449.7384185964051,3
354.5095194420079,449.4454915261049,3
364.12922241366834,466.2995627867215,3
334.2157311555146,435.50922410129823,3
335.92153242830443,440.1362521522002,3
348.29801669069565,449.8220612801016,3
351.0273573284652,456.8288851683632,3
332.6389373793958,445.53273588366824,3
337.95583115448375,457.14432059713204,3
350.1105821332649,454.68050612887737,3
354.0764818312276,448.67171562812865,3
333.6898110330914,448.4574742798707,3
345.39212836275806,455.8562161187986,3
334.6877382707612,441.66092132015586,3
347.86232721464967,457.2205213954636,3
346.6748234413526,438.69489015929673,3
335.24283741979383,446.3867073759635,3
339.1665335028013,426.50127196514916,3
325.81224367360284,422.38704724752046,3
344.5211276582666,446.1597613301781,3
345.6078160210037,421.33471939650155,3
334.19241688261593,425.79623007047354,3
328.7349194753725,447.49368444662485,3
341.68242832165106,444.0843121425027,3
332.4732875251728,428.8885212126236,3
339.32345688721693,446.8072826494697,3
332.345871469905,433.8052966659842,3
344.8805263020412,414.5639158395223,3
321.12898874066633,430.26324937775155,3
328.0411409961001,419.97609693194187,3
343.7623238665586,432.02865494772266,3
346.731537142115,430.9207870640064,3
341.6757307503238,417.41051241070716,3
322.5635700201188,433.8655451483331,3
331.4960656818961,419.05230659979117,3
338.6746381370973,437.3203713035445,3
325.9510214690841,435.4959274411791,3
346.655432963504,423.9363175976252,3
334.77321977066646,425.4969515143487,3
330.22184019004095,432.11254509390284,3
338.38092738152625,412.3406738756881,3
315.8326977910791,428.0710643312954,3
317.4134389149251,418.26874422494905,3
326.7518400155426,423.6801942868311,3
321.3983608999999,417.3020714256911,3
330.9168378497046,405.5590203657285,3
331.51695282216497,426.26504311878386,3
317.1265431329539,415.0711170808691,3
332.62478650918973,420.96607878307583,3
323.28720853107785,414.32420652319905,3
338.5217596618504,406.69714019125274,3
326.16120580654086,411.999764020144,3
329.8548278418216,412.8413597583689,3
319.61771833573715,421.9480220696104,3
323.6249011907857,423.4197990924425,3
319.27381944524177,421.7203830581961,3
318.0950340917596,400.3400291022721,3
315.7739794204294,419.3138800552564,3
317.58636079744394,419.9752080886793,3
323.44126121675544,400.43700702824384,3
321.39937913166324,407.24843385338113,3
333.3238451578497,399.0490930641231,3
312.51950532677597,407.6552274823269,3
307.3325112299602,405.6299829154142,3
312.0580255090108,404.6799284362782,3
317.701657034193,388.3312378883975,3
318.1185823970854,402.3591678596629,3
330.5277010608483,400.39946022589515,3
314.8545844218745,404.3434580634324,3
317.1874992610207,406.7037784699231,3
321.4607205853171,407.71238908905804,3
308.72890303592123,405.6088543423594,3
317.86037510251276,395.3559457778435,3
319.1671112356031,411.1960614842231,3
319.2234094912065,388.1425238768786,3
304.83026840050854,382.7835057574792,3
305.6908794812311,391.1886050506101,3
305.21534729702563,390.2596291691019,3
301.1809619419459,379.82359006951447,3
304.37202679819427,397.4237588890086,3
315.0683450783306,376.7075616355373,3
307.4545408855104,393.83694637738074,3
302.60180086669516,382.3777577247109,3
301.5286908594031,401.4588457720863,3
317.27715017568363,391.9576174652667,3
320.37732451753664,384.6237036743512,3
304.1720221246009,383.56738481138984,3
307.14798158594516,367.41899912031886,3
303.3938664098094,379.6561445347301,3
303.33410109396425,380.61578057936515,3
307.68857174475426,382.02690066278996,3
311.3304156543267,371.4419714644742,3
305.6211166126007,363.4337530070664,3
311.80359513056334,362.5585200619458,3
304.7235646705082,387.93125415429034,3
313.75972148614824,370.8213546456899,3
312.7151343812079,379.5912166903285,3
317.4284899772406,362.18203035568257,3
300.3073566533241,372.837257682686,3
296.4207909666097,353.2833562369992,3
313.28222260985933,372.99867439908616,3
315.3963819453543,368.85288366681664,3
290.6625605328748,362.4786111756552,3
303.36557412818945,374.8814459515086,3
293.9728466628631,371.6961568493499,3
307.9892407080485,351.91549791031673,3
314.799484411442,361.3920214407202,3
301.3036287269648,354.3821751533537,3
299.8493076475797,350.98548817579666,3
299.6763178490351,351.72897103169254,3
310.97575058127944,367.2200126612288,3
290.569562304542,339.1896834779198,3
290.8336067144671,338.5389355164344,3
286.38675136763004,346.6600877558815,3
300.8131423945534,348.0324470987612,3
306.3829703289887,344.95714003187913,3
288.89550451016567,339.0627746957983,3
288.32347098364926,354.69500270447617,3
304.4210867284083,346.9652160604772,3
305.55159563521283,352.6131750786935,3
308.2030514762051,354.6350626123817,3
301.57417306312226,362.90087370147586,3
307.0194370745249,358.9976417339996,3
304.0879561381887,324.4760031693729,3
291.98643647720894,340.51719806121906,3
296.35735363236915,346.1925095063615,3
286.3056509633551,325.9524535518732,3
303.90909563511303,329.6730541565675,3
300.67765826246244,344.73117187914363,3
281.6853400027238,324.2733975231081,3
302.4619970602835,325.9385567062871,3
305.2819538097158,338.4735366261148,3
284.4101116306017,326.7920011365808,3
281.28102203939704,344.04098320545876,3
290.7878918172085,322.9421534403654,3
287.8283095899594,316.24787121990227,3
296.0169675833278,318.9175983857694,3
291.87673898938226,333.382712402678,3
289.9808882587436,314.48768956307407,3
293.29516729538904,312.71317054138206,3
303.3554295895809,329.05023488319335,3
293.188314678602,325.68724319921574,3
300.9463584311829,318.8125886061997,3
303.93747418813155,316.68265225484487,3
298.03284005409137,318.8673176429821,3
282.782686368268,320.1997744983866,3
282.28723975704077,313.3242121829705,3
275.1420120435869,296.8928455964456,3
286.91351908430994,295.59519459069037,3
293.2772150904129,294.91498534958527,3
278.7430390447087,319.0774136502701,3
285.5535437725983,320.1795623425256,3
294.70765573486926,301.33745818926803,3
279.9320351139963,314.8706818623812,3
286.73583742075454,309.13306472142597,3
275.15388731407376,307.34568340983793,3
284.56817055427314,319.26971940558684,3
295.616139308199,301.460149725233,3
297.1925370614177,310.3060323584314,3
273.9927033193035,294.9742582718272,3
282.60198147719365,285.0495116311963,3
285.44697501727956,294.28689043407275,3
272.4161880114819,298.98262516818147,3
291.3473137960424,286.22825146929324,3
294.1459285337003,303.02219925705043,3
274.88819582025434,281.6815871221112,3
293.36804664733626,280.4720694980842,3
280.0584383360709,290.28662146462074,3
286.2271271816287,297.1791251694816,3
282.5801892620929,288.6701367507071,3
279.26036640903,277.5845353200387,3
274.15786804768055,265.45544794774895,3
292.5376940970608,262.80780215683006,3
269.864417562466,268.9401518662527,3
277.89677128857267,261.01514120882916,3
279.7514381220846,276.8468240489112,3
294.7362278350813,259.4247903714903,3
282.3195458804967,279.6363014142555,3
290.01097566617545,261.61424460085385,3
287.6180725651013,262.19526716990805,3
277.43572706720556,269.13908637166094,3
295.37028775143887,265.1499470963565,3
294.2137408585211,266.7632760732486,3
288.0604749340264,253.5636571469904,3
279.31118646957236,258.77400572622525,3
294.00114206948535,256.09636292816134,3
283.6356925792462,251.13854455611633,3
274.4198130710548,264.34099085266377,3
272.4632303973673,265.95429630038984,3
285.1391964886543,252.34458831133665,3
275.2829876746061,245.78286857063577,3
271.55641235394523,255.56983204800144,3
292.94103581567276,263.7837061915853,3
284.6177406622603,258.4671273151017,3
281.3321185658239,252.27194521630014,3
281.90752607581487,242.66610830998778,3
270.78573429396556,252.29366839712068,3
281.86826558777153,250.39902526630547,3
275.85865638297145,235.09379471278737,3
279.7490335570979,230.12489838909522,3
274.93594769987624,243.66872477681818,3
274.969325796994,237.5896337171894,3
290.009540549704,248.99599624593327,3
294.4932510829479,242.97032903923636,3
291.7130759037433,242.46865106586762,3
275.17698942178106,238.2925420353499,3
288.55481092713353,237.09408640062915,3
278.1931816413935,241.23157729501128,3
281.5484486011801,221.58732353170436,3
278.03653853347424,216.07159024534135,3
290.2474019910291,225.33780449832236,3
292.98365638705025,240.91625086000587,3
276.1552853076384,235.37387258460896,3
283.39883852299965,219.79091631428082,3
272.1268903687875,241.3834202495135,3
287.7389844986128,231.14405804769328,3
279.095162203056,214.7636235420901,3
295.356437218315,225.27890948542472,3
273.710016122577,215.80249257120803,3
278.8319482422494,215.06505025188247,3
294.3704251514672,214.71615856666284,3
294.01283128224554,199.50790973677306,3
291.8332699834708,213.55639616931623,3
282.20258306897995,213.33257511810706,3
274.1347825534651,217.13258048109574,3
276.1540800287083,207.4021348042836,3
285.63562417017073,218.41567412142157,3
277.1366526515011,206.03015255607812,3
291.48232501752614,210.3820348531358,3
272.15296869203377,208.77896528523007,3
280.53834415153824,204.688980283349,3
297.5544154632407,183.52805322486546,3
286.9052062488216,183.55727749860503,3
275.18892726505254,206.87623627655063,3
281.065585323152,204.7198610034941,3
276.60207636313214,203.61406806441826,3
282.2292286669521,207.71768892369926,3
289.1774112936098,191.8400014109481,3
288.77181028851396,206.21178196670633,3
274.7633889980055,191.5351897765905,3
293.483508519939,197.07172906639968,3
283.23609164788127,196.16767828363777,3
274.0282099855936,203.06580421157818,3
283.2996154643163,193.72754721686636,3
285.36191445655385,173.85446555010864,3
279.46838616879717,193.38923058383034,3
289.0775684789417,194.5659231362612,3
292.8943463392536,168.86603280614798,3
298.29046990044674,180.034677738375,3
291.07786231388263,171.9146530617018,3
295.54362431204834,186.7882008634085,3
292.8983838285699,189.1369171041126,3
292.8790759600221,171.24972642205776,3
282.00085677368463,185.11933194978494,3
294.83561396222143,193.4001877954944,3
301.9732054357029,173.60548223178372,3
283.7196411080296,176.73924095988954,3
295.7341721721687,171.7512217186422,3
283.63390444909555,177.40278445607595,3
286.68311867166767,164.33974662844926,3
307.3303152122533,169.19006182062162,3
284.55379929074115,172.92979633299018,3
285.5457849343011,179.53907742803858,3
284.1680003769893,175.78145339655208,3
292.25529145394086,170.56041211929835,3
301.3670878673175,174.18551205341117,3
293.2730598954429,179.20216471667774,3
307.9731171400665,164.73883645108378,3
291.83394546764316,164.36621069529514,3
301.42018281079226,162.79602190751254,3
309.95325464408353,150.11184633751256,3
306.39566570740413,149.6395298629176,3
305.50913380735926,166.83048985222462,3
293.6061535942859,162.41253765207762,3
308.1244932819919,151.8212905397981,3
310.81876876738494,164.80529338772885,3
306.1293719031875,164.06779174987372,3
292.7113082493964,142.52615463896623,3
311.12183491269695,145.10795992846445,3
297.24963295683546,145.2663326525136,3
309.60644976367337,141.60627216676107,3
306.4602100647458,136.17008207096157,3
310.4462084678717,132.82872528499556,3
306.98693810030534,148.2421534180397,3
310.4790086993966,140.72072802560245,3
310.55178099420596,133.53350154983931,3
303.1528065432635,155.24607123027323,3
307.61633211233533,134.48202976271452,3
305.7915048981276,136.85012076805882,3
305.0914940457753,144.84841377929573,3
297.66412111497647,139.7833331939639,3
315.1404131293658,132.3755272928094,3
309.36068903103495,142.22212065847103,3
320.19658938610445,150.91489094233282,3
310.6989895882212,146.7564039310384,3
312.8961898563771,149.0151337357473,3
303.96402882663267,136.41161248149655,3
298.59466587751484,132.28813990811383,3
303.5654290846186,129.2286673279762,3
301.64630858677424,133.1603705097402,3
297.70227557172785,148.62478008364099,3
299.00801714225673,132.94876640894375,3
299.87412841349976,138.48322794237978,3
312.4455883542622,127.71994949970656,3
316.5334676602589,132.72495530965847,3
315.9327750368749,135.41084321752558,3
330.15726648879917,124.71911577035095,3
323.99246970320746,129.45904426995548,3
315.9021725875842,137.2517897948483,3
327.7052954375447,136.41690735607733,3
329.8124353351481,143.5181456493386,3
325.6839356970006,132.27099621614764,3
309.3527410967226,126.51475268770105,3
308.4399866800983,136.49688740439666,3
314.9275531278857,125.83236191465893,3
334.8954107389914,126.23676967512635,3
328.08763373278254,120.01969822313845,3
315.66864827359433,126.87763417024885,3
323.5863136186209,144.5361407639119,3
316.38691315498556,126.66088151560693,3
337.0481660961702,139.45701633921013,3
335.2391179531361,136.4544474062835,3
335.2754688220819,119.35233550423014,3
333.26740028734326,132.80161208836458,3
313.99173008733277,121.20746663884856,3
319.25556940969005,133.17145577801364,3
330.54261481358645,125.51638328711591,3
335.35603227271724,131.89793271503402,3
338.0599279448606,130.64701754371842,3
338.7505254358492,120.38527145845303,3
322.12663440269125,129.41136178349188,3
333.6934786912584,137.12664025818742,3
343.69088965561616,118.69807077991373,3
327.59469544218564,116.5652549028163,3
337.48681215349364,140.94220977617093,3
326.84070192157515,136.65550961078935,3
338.77990740287373,119.14568624326645,3
335.1428018822624,134.82716800772656,3
341.4803657179191,136.17423042632083,3
358.1159497167275,138.1023268206001,3
348.8401230139216,121.74449115839415,3
347.1394904755146,125.70567015872538,3
356.5928151689386,121.07287322851555,3
355.1535579422617,135.58176717600338,3
343.368313215692,123.03996168428795,3
339.9670332725867,133.73095729790376,3
349.5687542396947,127.82570174025746,3
335.5936777899985,137.10131481968642,3
339.63043971169384,120.89365566036997,3
349.04983129275035,114.63526260358623,3
332.72288047915754,124.26467422457544,3
352.8921153366955,135.24512300553448,3
342.0558659297877,117.1929912695233,3
345.81730861238475,127.35411330337108,3
366.2761418694734,113.55707332260337,3
351.58191080232206,130.15568312154147,3
342.54185120100584,116.53164468956129,3
365.8023417322408,118.91103543604518,3
347.5106166743335,114.73045159998087,3
342.97013862205006,112.24096264189937,3
363.36270747840956,119.87917331030779,3
349.9519511400157,117.63784205237205,3
358.20542201790136,130.48715611944192,3
373.5614089342174,126.00682848672685,3
381.0177452970483,114.87512358559388,3
361.3994706621411,120.14948154987688,3
370.92572172590314,115.19704247661686,3
384.70164526112586,137.38610612932968,3
378.8338099989117,124.31339493525573,3
365.67204926056957,126.94375230128831,3
364.13131830897254,131.81212792028688,3
376.9529065166467,125.31375698712785,3
381.3076625590125,137.12511707818015,3
384.434275743412,137.56056566601734,3
376.24480725592537,119.92637360427467,3
394.0227465475692,132.06404658124106,3
393.8455116377723,120.51031679876756,3
404.2494791026583,126.5253027957108,3
408.6580676358846,138.36306100171467,3
383.0098793806415,135.8607774995402,3
394.2901546914281,118.83477992924097,3
386.1255881617029,137.07853624349977,3
385.9627254647206,125.30916784575437,3
383.35518478671435,112.31490300922778,3
389.4595544654769,132.59696400213713,3
392.5719303637385,112.03237956124069,3
391.9361604834832,136.26929381689519,3
419.03827666389134,130.52194505655444,3
416.75188043069926,129.30534359498358,3
419.99946674449126,134.90537776129585,3
410.20089480122164,133.58396594350873,3
413.49070265778533,133.14200716565998,3
406.1937568489658,133.61647414046274,3
412.7451888557875,131.7967302689095,3
413.0519960867872,115.61917920791467,3
403.7057255316658,124.49397796848015,3
405.96515862202426,119.49516552321629,3
404.77535590458774,112.37753126010081,3
406.48217829577226,135.19299283367346,3
430.28154112500306,117.51222088018443,3
427.4704162764111,119.70951262211067,3
421.96284482880213,114.36014743039938,3
424.3275154167568,128.83488124135155,3
417.94844333662525,130.4377639669289,3
411.2452380229079,127.9359407723142,3
411.5947277211411,134.56116127141195,3
427.2184085173227,137.35914144111024,3
432.2478348558331,125.3581959666653,3
419.5444556412526,119.14378947392078,3
411.06474303045593,138.38320028298338,3
414.4141499677707,134.44416330463451,3
424.22537168953073,132.49012386777582,3
418.46629308918466,112.56677959468264,3
419.29745985365355,131.02243210393362,3
427.82014268448455,137.19305939594835,3
421.2542520192694,113.23362540918187,3
425.9213727307631,116.9376348358901,3
433.69610038806445,113.74719956097032,3
424.702284842984,135.93330491991046,3
416.81832784348387,138.25957007050644,3
416.384818711619,128.71181015545724,3
415.6208935006634,130.67696300908017,3
432.86437241486516,132.95113864143593,3
440.2725577841788,140.30707048888766,3
427.43545976667116,123.26644196413642,3
451.945026496204,133.80571260854765,3
448.2782392829587,121.66530939254895,3
429.3596409108773,127.32992234813176,3
442.95218446072107,130.8968156049772,3
437.95953018812867,127.92795877460246,3
434.9669381988589,125.17940701878203,3
432.2050226120638,114.81900804931078,3
432.11104765354224,141.2475571955805,3
438.10276794619153,117.28001168562716,3
444.5808986392327,135.21363190022146,3
449.95605408674874,134.22384413856102,3
448.3415067968883,120.01495780590179,3
461.59115944566446,126.60922916022876,3
459.1457406911929,136.79021283644016,3
440.3029061485289,122.57269365132558,3
463.42371233330346,143.0799974136559,3
444.31869632223265,134.2697557951149,3
446.6816042684863,134.35582222323723,3
443.64247685372214,132.2723974916776,3
454.8664043247601,145.098615734722,3
459.13826798817917,139.01952568868123,3
442.8843766702262,123.97194946578642,3
469.05895564606976,136.86089669064512,3
456.8430658955096,136.97911826093872,3
460.8619515786664,135.0629844309886,3
449.9808018925124,129.74818277770768,3
459.6003324027921,126.36725058953279,3
465.548149514247,137.6659364091926,3
459.6594036914118,128.42819868740247,3
453.01980702798306,147.93519046630126,3
449.3248880862045,135.87463237318218,3
468.50757105926283,144.1938330566585,3
461.2824177353697,143.46934457555406,3
450.47254577584204,134.94771854792816,3
451.7997167873799,126.07353596873799,3
460.7662699996772,132.65684454065774,3
454.5654446464843,151.39674808612972,3
458.75119582058676,132.42705744193145,3
457.6830054055829,144.16312677117352,3
449.20345506225743,135.77902158420204,3
464.0458161606163,141.72554521171494,3
457.3190560823505,134.73903937869383,3
470.4266589287844,131.39302677207195,3
450.96274080848997,140.27233805685503,3
472.59021573161175,152.16476329324666,3
461.2824577435217,127.36514564062348,3
456.4019545886501,132.3476695877097,3
476.6235679543345,153.72453829658144,3
474.94573993126136,153.3260911699621,3
476.8278266055015,147.25519389787266,3
467.35207995730883,132.13373876878566,3
460.0805235645642,129.54960033770885,3
457.1488943836497,150.18174964316012,3
464.0925916538178,138.7752305020765,3
475.845642317491,143.0201783390752,3
460.473328766632,136.52496802862063,3
469.3703347601159,147.33960474101482,3
476.7129533571506,149.06144689666868,3
469.04537601239304,155.35058021185878,3
468.93571771098203,137.76655209724984,3
480.7895243762146,152.28589515766447,3
479.8924123855549,141.17935360920148,3
481.76347400290615,148.3636948405725,3
481.83145258346883,155.39076110129434,3
460.33172308722243,149.69324947060153,3
479.65192634027267,137.37722008958616,3
461.08222506286023,146.77928561901948,3
458.4779772744912,156.0840906383824,3
457.03339668907415,156.29643882009466,3
474.3075854363675,135.08572431858357,3
474.56436646142566,157.60408019311166,3
476.8620664171299,155.8427042481183,3
482.8329831391256,162.43182984238288,3
479.73638954817665,160.10259612518303,3
477.49277070142983,145.1793644702294,3
468.99653450215453,160.85565908822423,3
476.73372720647006,146.0523167378855,3
475.3217447296403,159.31269150405126,3
459.9103332783562,155.27643621939472,3
479.8060591896268,144.20576178029648,3
479.4358815543437,159.15392209738806,3
461.4178967869128,153.94461372945895,3
466.2132093243551,153.07905621903382,3
465.03983027236876,170.87518463725996,3
461.80562533474705,153.57270307483225,3
482.30540925753746,161.00145385133467,3
476.4267169317725,170.93092250145972,3
466.11585755174104,167.7370981667671,3
470.2657417089267,161.9481455431668,3
461.14191360632606,163.39906498455062,3
475.08059441667626,153.5834428676017,3
464.47782346514265,167.14306909104994,3
462.9486390240873,166.38438332835938,3
468.9980026686786,145.30755168056533,3
468.6303894233962,160.70572429673078,3
483.47418865381235,159.0655086615664,3
475.484107104787,154.4382445114659,3
460.6572010461156,166.4896930398985,3
485.1084925495897,177.44075592533616,3
464.7847395650258,161.42082972530662,3
471.46907557620705,161.49519895875977,3
472.77503123861806,167.53579652327412,3
470.8564780221784,173.2102629188797,3
482.34609507245807,176.01622744084477,3
469.7857316541252,173.32199954667468,3
470.1418929217971,170.6671269362158,3
488.44021712168416,161.33864695458544,3
472.0797363747553,165.04447781959448,3
476.0070924018341,163.74314053639395,3
466.48486263325134,181.63588105300846,3
463.1152922829596,177.22314818304923,3
475.5218214295178,158.6575779867684,3
486.6483406541592,165.0535660783042,3
478.77672009982916,179.5352270386291,3
470.7298066017814,171.51885864074558,3
477.22454905666103,157.74468737889413,3
477.02879310191133,180.605513098309,3
483.605143437366,182.03715450727395,3
466.94183790796956,173.6637469737181,3
472.52587850832083,178.50034569686792,3
486.4886242259272,178.19186475323897,3
466.90227209536226,162.99277074350425,3
485.7444041463499,172.08361818862883,3
462.68143124181876,173.32693270384755,3
476.8365497581788,187.24725930728994,3
486.47755351734213,170.45685912777776,3
466.0447792812033,180.29721617917696,3
468.67607162498837,172.66182038445035,3
476.4923468560265,183.83282835701513,3
489.43345972890427,184.0713134361447,3
488.83119069697085,178.45799758565664,3
484.96936799220276,178.13873450457072,3
484.9230037816335,171.98903801200225,3
471.5534275664715,190.06814551244364,3
481.268877988281,177.80528038773193,3
479.15368180480147,192.95206424615768,3
478.6426003883308,171.38547263314027,3
485.3438584689651,188.2817762909282,3
468.84036724354115,171.98538231290854,3
490.730439839473,191.1291816588767,3
472.2964423392183,188.89483350107884,3
478.90075245347913,183.97522061535153,3
472.9916932817454,178.69198951021107,3
490.72007455243875,187.2792414322174,3
488.5241500423917,186.5238427816894,3
489.1560672479821,187.03418230939855,3
471.8735819688479,195.67368167413449,3
476.5733616619008,192.6205692554587,3
487.3910610899538,173.92888975169615,3
469.2325711452298,180.6203174637491,3
466.6017290533686,174.45799713579552,3
488.2927495859178,190.13880078393456,3
482.8654890294575,189.68633639735944,3
